JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Montant	Sens	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
REG	REG - Ecart de lettrage	2024050000000021	20240531	445670	Crédit de TVA à reporter			CA3 05/24	20240531	TVA 05/2024	1281,98	D	AABQ	20240630	19000101		
SI2	SI2 - Situation trimestrielle	2024050000000243	20240531	418100	Clients - factures à établir			FAE 05.2024	20240531	FAE 05.2024	180336,00	D	AAAE	20240701	19000101		
SI2	SI2 - Situation trimestrielle	2024050000000243	20240531	445870	TVA sur factures à établir			FAE 05.2024	20240531	TVA SUR FAE 05/2024	30056,00	C	AAAI	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024050000000243	20240531	706000	Prestations de services			FAE 05.2024	20240531	FAE 05.2024	73780,00	C			19000101		
SI2	SI2 - Situation trimestrielle	2024050000000243	20240531	708400	Prestations groupe			FAE 05.2024	20240531	FAE 05.2024	76500,00	C			19000101		
SI2	SI2 - Situation trimestrielle	2024050000000256	20240531	408100	Fournisseurs - fact. non parvenues			FNP 05/24	20240531	FNP Autres 05/24	10488,64	C	AACJ	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024050000000256	20240531	445860	TVA sur factures non parvenues			FNP 05/24	20240531	TVA Sur FNP Autres 05/24	1748,11	D	AABA	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024050000000256	20240531	611000	Sous-traitance générale			FNP 05/24	20240531	GDLP 02/23 - 12/23	153,00	D			19000101		
SI2	SI2 - Situation trimestrielle	2024050000000256	20240531	611000	Sous-traitance générale			FNP 05/24	20240531	GDLP 05/24	28,53	D			19000101		
SI2	SI2 - Situation trimestrielle	2024050000000256	20240531	616100	Assurances multirisques			FNP 05/24	20240531	ICM Assurances Multirisques Mai 202	5559,00	D			19000101		
SI2	SI2 - Situation trimestrielle	2024050000000256	20240531	622621	Honoraires commissaire aux comptes			FNP 05/24	20240531	AZUR ECCA Janvier à décembre 2023	2000,00	D			19000101		
SI2	SI2 - Situation trimestrielle	2024050000000256	20240531	622621	Honoraires commissaire aux comptes			FNP 05/24	20240531	AZUR ECCA janv a Mai 2024	1000,00	D			19000101		
SI2	SI2 - Situation trimestrielle	2024050000000257	20240531	408100	Fournisseurs - fact. non parvenues			FNP 05/24	20240531	FNP Yooz 05/24	34,24	C	AACJ	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024050000000257	20240531	445860	TVA sur factures non parvenues			FNP 05/24	20240531	Tva sur FNP Yooz 05/24	5,71	D	AABA	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024050000000257	20240531	611000	Sous-traitance générale			FNP 05/24	20240531	GDLP 04/24 - 11724	28,53	D			19000101		
SI2	SI2 - Situation trimestrielle	2024050000000267	20240531	428600	Personnel - autres charges à payer			PROV PRIMES OBJECTIF 05/24	20240531	PROV PRIMES OBJECTIF 05/24	3294,28	C	AABQ	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024050000000267	20240531	438600	Charges sociales - charges à payer			CHARGES PROV PRIMES OBJECTIF 05/24	20240531	CHARGES PROV PRIMES OBJECTIF 05/24	1416,54	C	AABR	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024050000000267	20240531	641300	Primes et gratifications			PROV PRIMES OBJECTIF 05/24	20240531	PROV PRIMES OBJECTIF 05/24	3294,28	D			19000101		
SI2	SI2 - Situation trimestrielle	2024050000000267	20240531	645800	Cotisations autres organism. socx			CHARGES PROV PRIMES OBJECTIF 05/24	20240531	CHARGES PROV PRIMES OBJECTIF 05/24	1416,54	D			19000101		
SI2	SI2 - Situation trimestrielle	2024050000000269	20240531	448600	Etat - autres charges à payer			CVAE ARC 05/2024	20240531	CVAE ARC 05/2024	302,85	C	AAAN	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024050000000269	20240531	635111	CVAE			CVAE ARC 05/2024	20240531	CVAE ARC 05/2024	302,85	D			19000101		
ODV	ODV - Opérations diverses	2024060000000307	20240601	448600	Etat - autres charges à payer			CVAE ARC 12/2023	20240601	CVAE ARC 12/2023	439,00	D	AAAM	20240601	19000101		
ODV	ODV - Opérations diverses	2024060000000307	20240601	635111	CVAE			CVAE ARC 12/2023	20240601	CVAE ARC 12/2023	439,00	C			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000270	20240601	418100	Clients - factures à établir			FAE 05.2024	20240601	FAE 05.2024	180336,00	C	AAAE	20240701	19000101		
SI2	SI2 - Situation trimestrielle	2024060000000270	20240601	445870	TVA sur factures à établir			FAE 05.2024	20240601	TVA SUR FAE 05/2024	30056,00	D	AAAI	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024060000000270	20240601	706000	Prestations de services			FAE 05.2024	20240601	FAE 05.2024	73780,00	D			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000270	20240601	708400	Prestations groupe			FAE 05.2024	20240601	FAE 05.2024	76500,00	D			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000295	20240601	408100	Fournisseurs - fact. non parvenues			FNP 05/24	20240601	FNP Autres 05/24	10488,64	D	AACJ	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024060000000295	20240601	445860	TVA sur factures non parvenues			FNP 05/24	20240601	TVA Sur FNP Autres 05/24	1748,11	C	AABA	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024060000000295	20240601	611000	Sous-traitance générale			FNP 05/24	20240601	GDLP 02/23 - 12/23	153,00	C			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000295	20240601	611000	Sous-traitance générale			FNP 05/24	20240601	GDLP 05/24	28,53	C			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000295	20240601	616100	Assurances multirisques			FNP 05/24	20240601	ICM Assurances Multirisques Mai 202	5559,00	C			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000295	20240601	622621	Honoraires commissaire aux comptes			FNP 05/24	20240601	AZUR ECCA Janvier à décembre 2023	2000,00	C			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000295	20240601	622621	Honoraires commissaire aux comptes			FNP 05/24	20240601	AZUR ECCA janv a Mai 2024	1000,00	C			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000296	20240601	408100	Fournisseurs - fact. non parvenues			FNP 05/24	20240601	FNP Yooz 05/24	34,24	D	AACJ	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024060000000296	20240601	445860	TVA sur factures non parvenues			FNP 05/24	20240601	Tva sur FNP Yooz 05/24	5,71	C	AABA	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024060000000296	20240601	611000	Sous-traitance générale			FNP 05/24	20240601	GDLP 04/24 - 11724	28,53	C			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000304	20240601	455100	CC Verona			INT CC VER >ARC 1T24	20240601	INT CC VER >ARC 1T24	6779,50	D	AAAA	20240901	19000101		
SI2	SI2 - Situation trimestrielle	2024060000000304	20240601	661500	Intérêts comptes courants dépôts CR			INT CC VER >ARC 1T24	20240601	INT CC VER >ARC 1T24	6779,50	C			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000310	20240601	428600	Personnel - autres charges à payer			PROV PRIMES OBJECTIF 05/24	20240601	PROV PRIMES OBJECTIF 05/24	3294,28	D	AABQ	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024060000000310	20240601	438600	Charges sociales - charges à payer			CHARGES PROV PRIMES OBJECTIF 05/24	20240601	CHARGES PROV PRIMES OBJECTIF 05/24	1416,54	D	AABR	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024060000000310	20240601	641300	Primes et gratifications			PROV PRIMES OBJECTIF 05/24	20240601	PROV PRIMES OBJECTIF 05/24	3294,28	C			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000310	20240601	645800	Cotisations autres organism. socx			CHARGES PROV PRIMES OBJECTIF 05/24	20240601	CHARGES PROV PRIMES OBJECTIF 05/24	1416,54	C			19000101		
SI2	SI2 - Situation trimestrielle	2024060000000311	20240601	448600	Etat - autres charges à payer			CVAE ARC 05/2024	20240601	CVAE ARC 05/2024	302,85	D	AAAN	20240601	19000101		
SI2	SI2 - Situation trimestrielle	2024060000000311	20240601	635111	CVAE			CVAE ARC 05/2024	20240601	CVAE ARC 05/2024	302,85	C			19000101		
B2N	B2N - BNP	2024060000000287	20240604	512000	BNP			NS	20240604	FACTURE NUMERO 2024060107669883	0,66	C			19000101		
B2N	B2N - BNP	2024060000000287	20240604	627800	Prestations de services bancaires			NS	20240604	FACTURE NUMERO 2024060107669883	0,66	D			19000101		
B2N	B2N - BNP	2024060000000288	20240618	511057	Prélèvements			NS	20240618	PRLV SEPA/URSSAF D ILE DE FRANC URS	4910,00	D	AALD	20240618	19000101		
B2N	B2N - BNP	2024060000000288	20240618	512000	BNP			NS	20240618	PRLV SEPA/URSSAF D ILE DE FRANC URS	4910,00	C			19000101		
B2N	B2N - BNP	2024060000000288	20240618	512000	BNP			NS	20240618	LOW AND CO VIRT DE TRESORERIE B C T	60000,00	D			19000101		
B2N	B2N - BNP	2024060000000288	20240618	580100	Virements internes			NS	20240618	LOW AND CO VIRT DE TRESORERIE B C T	60000,00	C	AACE	20240618	19000101		
ODV	ODV - Opérations diverses	2024060000000293	20240618	455100	CC Verona			B2N	20240618	VRT TRESO LAC BNP02 VERS ARC BNP	60000,00	C			19000101		
ODV	ODV - Opérations diverses	2024060000000293	20240618	580100	Virements internes			B2N	20240618	VRT TRESO LAC BNP02 VERS ARC BNP	60000,00	D	AACE	20240618	19000101		
ODV	ODV - Opérations diverses	2024060000000299	20240618	431000	Sécurité sociale			B2N	20240618	PRLV SEPA/URSSAF D ILE DE FRANC URS	4910,00	D	AABU	20240618	19000101		
ODV	ODV - Opérations diverses	2024060000000299	20240618	511057	Prélèvements			B2N	20240618	PRLV SEPA/URSSAF D ILE DE FRANC URS	4910,00	C	AALD	20240618	19000101		
REG	REG - Ecart de lettrage	2024060000000022	20240618	431000	Sécurité sociale			B2N	20240618	PRLV SEPA/URSSAF D ILE DE FRANC URS	1,88	D	AABU	20240618	19000101		
REG	REG - Ecart de lettrage	2024060000000022	20240618	758000	Produits divers gestion courante			B2N	20240618	PRLV SEPA/URSSAF D ILE DE FRANC URS	1,88	C			19000101		
B2N	B2N - BNP	2024060000000289	20240619	511054	Virements reçus			NS	20240619	KCBZ3 KCBZ3 DEVIS D-20240000007 FR	1440,00	C	AADT	20240619	19000101		
B2N	B2N - BNP	2024060000000289	20240619	512000	BNP			NS	20240619	KCBZ3 KCBZ3 DEVIS D-20240000007 FR	1440,00	D			19000101		
ODV	ODV - Opérations diverses	2024060000000303	20240619	411000	Clients	KCBZ30	KCBZ3	B2N	20240619	KCBZ3 KCBZ3 DEVIS D-20240000007 FR	1440,00	C	AAAA	20240619	19000101		
ODV	ODV - Opérations diverses	2024060000000303	20240619	511054	Virements reçus			B2N	20240619	KCBZ3 KCBZ3 DEVIS D-20240000007 FR	1440,00	D	AADT	20240619	19000101		
VT2	VT2 - Ventes facturation manuelle	2024060000000271	20240619	411000	Clients	KCBZ30	KCBZ3	F-20240000005	20240619	F-20240000005 KCBZ30	1440,00	D	AAAA	20240619	19000101		
VT2	VT2 - Ventes facturation manuelle	2024060000000271	20240619	445710	TVA collectée			F-20240000005	20240619	F-20240000005 KCBZ30	240,00	C	AAAY	20240630	19000101		
VT2	VT2 - Ventes facturation manuelle	2024060000000271	20240619	708450	Prestation Intra-Co			F-20240000005	20240619	F-20240000005 KCBZ30	1200,00	C			19000101		
B2N	B2N - BNP	2024060000000290	20240625	511057	Prélèvements			NS	20240625	PRLV SEPA/DGFIP IMPOT DGFIP IMPOT F	524,00	D	AALF	20240625	19000101		
B2N	B2N - BNP	2024060000000290	20240625	511057	Prélèvements			NS	20240625	PRLV SEPA/MALAKOFF HUMANIS MALAKOFF	1126,46	D	AALE	20240625	19000101		
B2N	B2N - BNP	2024060000000290	20240625	512000	BNP			NS	20240625	PRLV SEPA/DGFIP IMPOT DGFIP IMPOT F	524,00	C			19000101		
B2N	B2N - BNP	2024060000000290	20240625	512000	BNP			NS	20240625	PRLV SEPA/MALAKOFF HUMANIS MALAKOFF	1126,46	C			19000101		
ODV	ODV - Opérations diverses	2024060000000300	20240625	437200	Caisse de retraite			B2N	20240625	PRLV SEPA/MALAKOFF HUMANIS MALAKOFF	1126,46	D	AACA	20240625	19000101		
ODV	ODV - Opérations diverses	2024060000000300	20240625	511057	Prélèvements			B2N	20240625	PRLV SEPA/MALAKOFF HUMANIS MALAKOFF	1126,46	C	AALE	20240625	19000101		
ODV	ODV - Opérations diverses	2024060000000301	20240625	442100	Etat - Prélèvement à la source			B2N	20240625	PRLV SEPA/DGFIP IMPOT DGFIP IMPOT F	524,00	D	AACD	20240625	19000101		
ODV	ODV - Opérations diverses	2024060000000301	20240625	511057	Prélèvements			B2N	20240625	PRLV SEPA/DGFIP IMPOT DGFIP IMPOT F	524,00	C	AALF	20240625	19000101		
REG	REG - Ecart de lettrage	2024060000000023	20240625	442100	Etat - Prélèvement à la source			B2N	20240625	PRLV SEPA/DGFIP IMPOT DGFIP IMPOT F	0,25	C	AACD	20240625	19000101		
REG	REG - Ecart de lettrage	2024060000000023	20240625	658000	Charges diverses gestion courante			B2N	20240625	PRLV SEPA/DGFIP IMPOT DGFIP IMPOT F	0,25	D			19000101		
B2N	B2N - BNP	2024060000000291	20240627	511102	Viremets émis à débiter			NS	20240627	REMISE 0000003VIRTS REF 4035827 ARC	7738,52	D	AAJK	20240627	19000101		
B2N	B2N - BNP	2024060000000291	20240627	512000	BNP			NS	20240627	REMISE 0000003VIRTS REF 4035827 ARC	7738,52	C			19000101		
ODV	ODV - Opérations diverses	2024060000000302	20240627	421400	Personnel - Rémunérations dues			B2N	20240627	REMISE 0000003VIRTS REF 4035827 ARC	7738,52	D	AACJ	20240630	19000101		
ODV	ODV - Opérations diverses	2024060000000302	20240627	511102	Viremets émis à débiter			B2N	20240627	REMISE 0000003VIRTS REF 4035827 ARC	7738,52	C	AAJK	20240627	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE21032024	14,80	C	AACQ	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	SNCFEglantine JOYEUX23042024	107,00	C	AACL	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	StarbucksJodie LAWSON14052024	16,05	C	AACR	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	AmazonEglantine JOYEUX22052024	21,84	C	AACR	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	Whoosh!Tsering BACLE30052024	2,15	C	AACR	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	Whoosh!Tsering BACLE31052024	1,15	C	AACR	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	AmazonEglantine JOYEUX01062024	23,97	C	AACS	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	AIRFRANCEEglantine JOYEUX01062024	483,16	C	AACS	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	AIRFRANCEJodie LAWSON01062024	483,16	C	AACS	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	Whoosh!Tsering BACLE04062024	5,45	C	AACS	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE06062024	2,15	C	AACS	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE06062024	2,15	C	AACS	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE07062024	5,50	C	AACS	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE07062024	1,15	C	AACT	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE07062024	4,30	C	AACT	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE07062024	9,20	C	AACT	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE07062024	9,10	C	AACT	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE08062024	1,15	C	AACT	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE08062024	3,15	C	AACT	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE08062024	0,65	C	AACT	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE11062024	1,15	C	AACT	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE11062024	17,00	C	AACT	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	GRAND PARIS SEINE OUESTTsering BACL	4,15	C	AACU	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE11062024	3,15	C	AACU	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE11062024	3,10	C	AACU	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownEglantine JOYEUX12062024	60,67	C	AACU	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownEglantine JOYEUX12062024	59,43	C	AACU	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE12062024	4,15	C	AACU	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE12062024	5,15	C	AACU	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE13062024	5,30	C	AACU	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE13062024	13,95	C	AACU	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE13062024	3,10	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE13062024	16,70	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownEglantine JOYEUX14062024	51,14	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE14062024	3,15	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE14062024	5,15	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownEglantine JOYEUX14062024	45,00	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE14062024	3,10	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownJodie LAWSON14062024	48,90	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE14062024	15,90	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownEglantine JOYEUX14062024	11,30	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE14062024	2,00	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE14062024	0,65	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE15062024	15,90	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE15062024	3,10	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE15062024	4,15	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE15062024	5,15	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE19062024	3,15	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE19062024	0,65	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE20062024	8,70	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE20062024	4,15	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE20062024	3,15	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE20062024	3,10	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE21062024	1,15	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE21062024	2,15	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE22062024	3,10	C	AACV	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE22062024	17,90	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE22062024	3,15	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE22062024	5,15	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE26062024	17,90	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE26062024	0,65	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE26062024	5,15	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE26062024	3,15	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE27062024	5,15	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE27062024	52,70	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE27062024	4,15	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE28062024	6,75	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE28062024	4,15	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE28062024	17,00	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE28062024	5,15	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE29062024	3,15	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE29062024	5,15	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE29062024	4,20	C	AACW	20240630	19000101		
ACP	ACP - Achats par pièces	2024060000000274	20240630	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240630	UnknownTsering BACLE29062024	11,50	C	AACW	20240630	19000101		
